geneID	gnomAD_pLI	ExAc_pLI	LOEUF	ClinGene_HI	ClinGene_TI	DDD_HI	HI_bin	TI_bin
DEFB110	0.018029	0.033222	9.0			75.4%	1	1
C5orf27	0.076951	0.0	9.0				1	1
HIST1H2BC	0.0038196	0.002878	9.0			6.44%	0	1
FOXR2	0.076682	0.0025662	9.0			90.12%	2	1
YBEY	1.3393e-07	0.00072636	9.0			82.51%	2	1
AC073063.1	0.076715	0.0	9.0				1	1
OR7A10	0.018154	0.007993	9.0			91.69%	2	1
GOLGA8K	2.3308e-12	0.33764	9.0			89.26%	2	1
TCL1A	5.7357e-10	0.0012233	9.0			95.96%	2	1
TDGF1	9.1591e-11	3.983e-06	9.0	1.0	0	77.65%	0	1
CTSZ	2.2587e-16	1.3153e-09	9.0			69.97%	1	1
OR4D11	4.5606e-06	0.00089504	9.0			59.68%	1	1
FLG2	0.017969	4.6499e-41	9.0			98.23%	2	1
HIST1H2BB	0.0037893	0.13033	9.0			46.15%	1	1
GGACT	0.00075371	0.0	9.0			71.76%	1	1
BOD1L2	0.075648	0.51015	9.0			87.92%	2	1
EGFL7	5.5498e-18	9.2644e-13	9.0			76.65%	1	1
AC010646.3	0.075765	0.0	9.0				1	1
OR5M3	3.5768e-09	1.2469e-05	9.0			80.9%	2	1
C10orf62	4.499e-06	9.87e-05	9.0			86.83%	2	1
ICAM3	2.7302e-25	2.0771e-22	9.0			96.5%	2	1
NPIPB8	0.0037575	0.01423	9.0			93.56%	2	1
RPS4Y2	0.00074913	0.0029879	9.0			90.59%	2	1
OR13H1	2.5456e-05	0.066074	9.0			74.52%	1	1
C6orf164	0.017709	0.0	9.0				1	1
NPS	0.00014091	0.00010008	9.0			67.36%	1	1
SPATA31A6	2.5549e-05	0.0	9.0			97.83%	2	1
ZNF816	0.00014159	5.0988e-09	9.0			95.92%	2	1
CCL17	0.00013932	0.077125	9.0			89.64%	2	1
FAM104B	0.017574	0.0087099	9.0			93.08%	2	1
C1orf147	0.017509	0.012064	9.0			99.28%	2	1
FAM115C	2.0765e-08	0.0	9.0				1	1
C2orf27B	0.074656	0.014071	9.0			95.08%	2	1
RP11-812E19.9	7.5529e-07	0.0	9.0				1	1
CRP	0.0036969	3.0631e-05	9.0			65.53%	1	1
CTB-78H18.1	0.017537	0.0	9.0				1	1
AC011997.1	0.00013749	0.004857	9.0				1	1
HIST2H3PS2	0.0037116	0.13598	9.0			71.32%	1	1
TMEM236	0.017249	0.0	9.0			84.26%	2	1
RARRES3	1.2234e-07	0.00050412	9.0			99.91%	2	1
SPINT3	0.01729	0.0	9.0			99.92%	2	1
RP11-817J15.3	0.074255	0.0	9.0				1	1
AL022328.1	0.017243	0.0	9.0				1	1
AL627171.1	0.074186	0.0	9.0				1	1
FUT2	5.3218e-14	5.4658e-12	9.0			83.54%	2	1
IGFL1	1.9891e-08	5.926e-06	9.0			95.07%	2	1
PLGLB1	0.073156	0.0	9.0			90.56%	2	1
RP11-521M14.2	0.073616	0.0	9.0				1	1
C15orf53	0.01712	0.09361	9.0			97.23%	2	1
PRB1	8.3839e-11	2.0922e-05	9.0			98.46%	2	1
CCDC28B	3.2253e-09	9.9684e-08	9.0			53.85%	1	1
CST7	1.2199e-07	9.9189e-07	9.0			84.31%	2	1
CSAG1	0.003607	0.00022701	9.0			96.9%	2	1
CIDEB	8.2186e-15	1.518e-11	9.0			47.58%	1	1
SPANXC	0.072819	0.00058968	9.0			93.34%	2	1
ZACN	4.2739e-22	1.9618e-15	9.0			91.81%	2	1
HIST2H3D	0.00070344	0.49894	9.0			46.18%	1	1
AP002348.1	0.072758	0.0	9.0				1	1
DUOXA2	1.2666e-15	1.4997e-07	9.0			69.05%	1	1
TEX22	0.00069502	0.0	9.0			93.62%	2	1
THYN1	1.9691e-16	1.4036e-09	9.0			59.15%	1	1
OR8J3	0.07248	0.065557	9.0			92.22%	2	1
OR9A4	1.1843e-07	0.00034441	9.0			79.45%	1	1
MT4	0.00013052	0.0079946	9.0			34.98%	1	1
GOLGA8T	1.2558e-11	0.76143	9.0			87.08%	2	1
CT62	0.016698	0.033198	9.0			99.34%	2	1
PRR25	5.0229e-10	3.129e-06	9.0			95.89%	2	1
AC018867.1	0.072047	0.0	9.0				1	1
RP1-241P17.4	0.071659	0.041097	9.0				1	1
LCE2C	0.071993	0.022606	9.0			87.56%	2	1
OR6F1	0.00069042	0.00015278	9.0			91.21%	2	1
UTS2R	2.3172e-05	1.8019e-05	9.0			78.28%	1	1
TCEAL6	0.016648	0.6508	9.0			92.13%	2	1
RP11-15E18.4	0.071012	0.12016	9.0				1	1
FLJ20306	0.07104	0.54812	9.0				1	1
C20orf166	0.0034664	0.00010961	9.0				1	1
KIAA0087	0.0034494	0.0	9.0			95.23%	2	1
C9orf116	2.2657e-05	0.010033	9.0			82.65%	2	1
NMRK2	1.9248e-12	1.1663e-07	9.0			80.51%	2	1
U82695.9	0.016529	0.0	9.0				1	1
EIF3C	2.2907e-05	0.3433	9.0			56.61%	1	1
LCE3B	0.0034323	0.039624	9.0			77.3%	1	1
OR5K4	3.9605e-06	9.2717e-07	9.0			75.83%	1	1
OR8B2	0.016474	0.20571	9.0			90.6%	2	1
SULT1C3	4.4266e-18	2.9988e-11	9.0			95.48%	2	1
KLRF2	7.7125e-11	0.0	9.0			90.33%	2	1
POLR2J2	0.016555	0.092341	9.0				1	1
KCNE1	0.003396	0.0041861	9.0			69.68%	1	1
LENEP	0.0033892	0.032283	9.0			55.43%	1	1
SPATA33	0.0001257	2.7289e-06	9.0			98.71%	2	1
CST4	6.6761e-07	7.3005e-06	9.0			96.57%	2	1
FGF22	6.6707e-07	0.00010315	9.0			74.97%	1	1
MYEOV	0.0033849	0.0011929	9.0			98.33%	2	1
NPIPB7	0.016363	0.15177	9.0			91.04%	2	1
ZNF155	6.6195e-07	1.3395e-09	9.0			97.12%	2	1
OR56A3	2.9344e-09	7.1129e-08	9.0			70.31%	1	1
OR5L2	2.2583e-05	0.00059386	9.0			80.79%	2	1
CXXC11	0.016289	2.8859e-05	9.0				1	1
KRTAP24-1	6.5742e-07	9.1656e-06	9.0			87.91%	2	1
PGA5	4.6125e-10	0.0012736	9.0			94.63%	2	1
RP11-139J15.7	0.00012257	0.0	9.0				1	1
PPAPDC1B	1.8573e-12	3.0688e-07	9.0			67.72%	1	1
RP11-321M21.3	0.069975	0.099222	9.0				1	1
PLA2G10	0.069507	0.021748	9.0			86.87%	2	1
CRYZ	5.6616e-23	1.1433e-14	9.0			46.66%	1	1
AC011475.1	0.070058	0.0	9.0				1	1
AKR1B15	3.6787e-22	4.5299e-15	9.0			85.4%	2	1
NEU2	4.5314e-14	3.0868e-12	9.0			85.32%	2	1
AKR7A3	1.0209e-19	6.1389e-10	9.0			78.1%	1	1
TAS2R39	1.0789e-07	5.3038e-08	9.0			88.57%	2	1
OR2T10	0.00065559	0.00015575	9.0			92.08%	2	1
CLEC1A	2.6288e-17	2.0833e-10	9.0			72.1%	1	1
CLPSL1	2.1662e-05	0.0016485	9.0			96.56%	2	1
AE000662.92	0.00011973	0.0	9.0				1	1
ZNF678	0.015898	4.6655e-07	9.0			96.16%	2	1
CGB8	0.015956	0.091778	9.0			80.76%	2	1
HIST1H4I	0.015809	0.4463	9.0			7.25%	0	1
CNPY1	2.1539e-05	0.0087457	9.0			63.67%	1	1
C8G	2.6521e-17	1.6318e-09	9.0			84.88%	2	1
CDPF1	2.1482e-05	0.0011389	9.0			76.02%	1	1
C5orf47	1.0442e-07	0.0	9.0			88.31%	2	1
SMN1	0.015829	0.10097	9.0			54.86%	1	1
SPRR2D	0.015926	0.003681	9.0			82.62%	2	1
PRAC1	0.01593	0.0017799	9.0			87.94%	2	1
OR10G4	2.1457e-05	0.21692	9.0			84.22%	2	1
OR10J1	6.3754e-07	1.5923e-08	9.0			80.11%	2	1
PTPN20A	0.015945	0.0	9.0				1	1
SCGB1C1	2.1497e-05	3.3442e-05	9.0			78.09%	1	1
AL161645.2	0.068126	0.0	9.0				1	1
WFS1	1.6230999999999999e-38	0.0	9.0	0.0	0	33.79%	1	1
DEFB4B	0.067977	0.0	9.0			99.72%	2	1
SMIM21	2.1196e-05	0.00051261	9.0			97.49%	2	1
SPRR1B	0.00063211	0.17261	9.0			71.6%	1	1
OTOS	2.0966e-05	2.7889e-07	9.0			65.59%	1	1
CCR5	4.3094e-10	3.5121e-08	9.0			53.32%	1	1
UBBP4	3.623e-06	0.061068	9.0			83%	2	1
LRRN4CL	2.0393e-05	5.4372e-05	9.0			85.21%	2	1
MRPL23	1.6288e-08	1.4565e-06	9.0			79.39%	1	1
RP11-322E11.6	0.015411	0.01382	9.0				1	1
OR1F1	3.5616e-06	8.8798e-05	9.0			75.02%	1	1
ANKRD20A3	0.0031925	0.0	9.0			91.12%	2	1
NBPF15	6.0603e-07	0.12394	9.0			92.36%	2	1
ZNF705G	1.6471e-08	4.2486e-09	9.0			91.1%	2	1
MC3R	9.9877e-08	0.0013604	9.0			35.02%	1	1
OR2Z1	6.0814e-07	1.2652e-08	9.0			84.16%	2	1
OR4C16	5.9911e-07	0.0	9.0			86.1%	2	1
OR4K13	9.93e-08	6.7552e-05	9.0			88.29%	2	1
OR4Q3	1.6435e-08	0.0	9.0			74.73%	1	1
IAPP	0.0031814	0.16603	9.0			54.44%	1	1
OR7D4	0.015502	8.9437e-06	9.0			90.09%	2	1
UBE2NL	0.015382	0.023224	9.0			86.73%	2	1
INSL4	0.00011355	2.0585e-05	9.0			98.31%	2	1
RASSF6	2.7376e-26	1.0045e-17	9.0			57.09%	1	1
OR13C4	1.5755e-08	5.657e-08	9.0			79.04%	1	1
PRAMEF4	1.0209e-11	0.07461	9.0			98.8%	2	1
IL3	2.5874e-09	3.7214e-09	9.0			94.39%	2	1
FAM24A	0.015222	0.16784	9.0			99.47%	2	1
NPIPB6	0.00061348	0.63614	9.0			93.01%	2	1
TMEM170A	5.716e-07	0.00030317	9.0			17.25%	0	1
GLRX	5.6744e-07	0.0001874	9.0			71.11%	1	1
RP11-324D17.1	0.0030941	0.0	9.0				1	1
AMY1B	0.00060271	0.0	9.0			85.52%	2	1
AL139333.1	0.066279	0.0	9.0				1	1
AL646016.1	0.066274	0.0	9.0				1	1
IFI27L2	0.00011149	0.0015074	9.0			94.94%	2	1
GJD4	0.014965	2.7835e-05	9.0			93.06%	2	1
MED11	9.3635e-08	7.548e-06	9.0			43.51%	1	1
OR51B5	9.5367e-08	0.00031763	9.0			82.08%	2	1
OR52K2	5.6952e-07	1.5948e-06	9.0			70.71%	1	1
KRTAP27-1	0.066018	1.0886e-05	9.0			89.57%	2	1
KRTAP4-9	0.00011095	0.0015038	9.0			87.65%	2	1
KRTAP5-9	0.014981	0.00086177	9.0			87.27%	2	1
CLDN25	1.5149e-08	2.3641e-09	9.0			69.23%	1	1
RP11-276H1.3	0.01489	0.0	9.0				1	1
OVCH2	2.5933e-35	7.8319e-14	9.0			60.1%	1	1
MBD3L5	0.065468	0.0	9.0			97.69%	2	1
HOXC12	2.4299e-09	1.891e-09	9.0			45.67%	1	1
TAAR5	6.2057e-11	3.4575e-07	9.0			67.24%	1	1
ASMT	1.2722e-20	2.5753e-13	9.0			90.42%	2	1
HBA2	0.003063	0.44869	9.0	30.0	0	60.06%	2	1
HBD	1.9236e-05	0.00015511	9.0			77.18%	1	1
FGL1	1.6765e-25	1.8735e-16	9.0			50.94%	1	1
PRAMEF20	0.0030211	0.0	9.0			98.29%	2	1
OR52B2	1.4968e-08	5.1776e-05	9.0			50.91%	1	1
OR52E4	5.593e-07	4.4501e-07	9.0			64.81%	1	1
GOLGA6D	9.1588e-08	0.31859	9.0			91.18%	2	1
AC062017.1	0.0030253	0.0	9.0				1	1
OR5K1	5.6457e-07	9.4101e-05	9.0			72.97%	1	1
HIST1H2AB	0.00057284	0.0053194	9.0			25.2%	1	1
MUC7	0.014582	9.1386e-05	9.0			99.39%	2	1
OR9K2	5.3659e-07	9.7525e-05	9.0			69.96%	1	1
UQCR11	0.00010553	0.030503	9.0			67%	1	1
GZMB	3.6674e-14	1.7875e-06	9.0			84.38%	2	1
RAB42	0.0029709	0.002555	9.0			63.35%	1	1
APOC4	8.893e-08	0.00015069	9.0			94.07%	2	1
PRR9	3.2056e-06	0.0	9.0			71.55%	1	1
GPHA2	1.4418e-08	2.0694e-05	9.0			61.33%	1	1
FAAH2	1.8917e-21	2.4558e-17	9.0			84.68%	2	1
OR5B21	3.2629e-06	9.4495e-05	9.0			74.14%	1	1
SPN	0.014408	0.091271	9.0			98.75%	2	1
C10orf55	0.014376	0.0050656	9.0			93.35%	2	1
HIST1H2AK	0.00010432	0.068429	9.0			62.92%	1	1
OR2T11	5.2633e-07	2.0111e-05	9.0			82.44%	2	1
ACOT13	3.1271e-06	3.4293e-05	9.0			68.53%	1	1
DRD5	1.348e-16	2.5217e-14	9.0	0.0	0	48.72%	1	1
FAM127C	0.014256	0.025598	9.0			81.5%	2	1
OR52B4	5.257e-07	0.00022994	9.0			85.59%	2	1
NPBWR1	1.4304e-08	0.00013241	9.0			47.38%	1	1
HIST1H4B	0.0029154	0.0085418	9.0			7.14%	0	1
OR5I1	5.2554e-07	0.23766	9.0			83.67%	2	1
WFDC10A	0.014415	0.27466	9.0			95.63%	2	1
FOLR4	5.5093e-15	9.4525e-09	9.0				1	1
C15ORF37	3.1345e-06	0.0	9.0				1	1
IDI2	2.3124e-09	6.3407e-09	9.0			99.25%	2	1
SYT8	9.8941e-25	7.5903e-13	9.0			92.25%	2	1
DEFB125	0.014469	0.00094182	9.0			99.69%	2	1
NUTM2A	5.3583e-07	0.67232	9.0			96.75%	2	1
HIST1H2AG	0.00055075	0.00061046	9.0			39.43%	1	1
OR13C3	8.5387e-08	0.00011952	9.0			68.93%	1	1
PPDPF	0.00010213	0.00022584	9.0			81.1%	2	1
RP11-219B4.5	0.014201	0.0	9.0				1	1
KCNE2	0.00010145	0.0010184	9.0			48.89%	1	1
GPR141	8.531e-08	1.5323e-05	9.0			81.55%	2	1
TAS2R41	1.3825e-12	4.9343e-09	9.0			85.51%	2	1
AL135998.1	0.063159	0.0	9.0				1	1
ZNF468	0.00010049	4.5804e-12	9.0			95.3%	2	1
TMEM105	0.014225	0.01162	9.0			98.51%	2	1
OR4A47	8.3071e-08	1.4339e-05	9.0			80.82%	2	1
KRTAP3-3	0.00054788	0.0047877	9.0			42.72%	1	1
AC005544.1	0.013987	0.0	9.0				1	1
KDELR3	5.376e-11	2.2589e-06	9.0			44.91%	1	1
OR6C65	1.7684e-05	0.0010615	9.0			88.7%	2	1
OR6C70	4.983e-07	1.4101e-05	9.0			86.95%	2	1
FAM9C	4.8778e-07	5.5404e-05	9.0			95.33%	2	1
CST2	8.0628e-08	2.185e-06	9.0			97.38%	2	1
C2orf88	0.0027643	0.023589	9.0			78.88%	1	1
EME2	3.756e-23	9.5014e-14	9.0			89.45%	2	1
NBPF14	3.0119e-36	0.0	9.0			96.33%	2	1
OR5D14	2.8827e-06	0.00081434	9.0			82.04%	2	1
FAM27B	0.061241	0.0	9.0			93.28%	2	1
AMZ1	3.7114e-23	5.1196e-18	9.0			75.12%	1	1
NPIPA8	0.060896	0.0	9.0			92.03%	2	1
AL137026.1	0.059917	0.0	9.0				1	1
HIST1H4E	0.013453	0.00064225	9.0			29.6%	1	1
HIST3H3	1.6542e-05	0.00082208	9.0			72.54%	1	1
OR5AR1	7.6881e-08	0.00017972	9.0			52.31%	1	1
OR6C68	0.01338	0.00012342	9.0			91.63%	2	1
DEFB131	0.01345	0.1574	9.0			93.88%	2	1
SPRR2E	0.060135	0.15459	9.0			85.39%	2	1
ARMS2	0.00051801	0.039183	9.0			97.48%	2	1
RP11-297N6.4	0.013358	0.0	9.0				1	1
HCAR3	7.8636e-08	6.9312e-06	9.0			83.51%	2	1
NPIPA7	0.060667	0.0	9.0			90.24%	2	1
AC007401.2	0.0027199	0.0	9.0				1	1
AL033381.1	0.013359	0.0	9.0				1	1
RFPL3	1.6582e-05	0.00015844	9.0			94.71%	2	1
AL353354.1	0.013153	0.0	9.0				1	1
HIST1H4G	0.013198	0.00263	9.0			78.48%	1	1
PRAMEF19	0.059654	0.58309	9.0			95.67%	2	1
RP11-481A20.11	0.00051106	0.0	9.0				1	1
PTRHD1	4.6245e-07	9.1802e-06	9.0			56.01%	1	1
CORT	0.013143	0.0098378	9.0			67.02%	1	1
CCDC167	4.6515e-07	0.0020899	9.0			46.51%	1	1
NDUFB3	1.6105e-05	0.042565	9.0	30.0	Not yet evaluated	50.55%	2	1
OR10K2	2.7284e-06	8.0534e-05	9.0			77.37%	1	1
NUPR1L	0.00050652	0.0	9.0			81.32%	2	1
ZNF785	2.7478e-06	3.8392e-14	9.0			90.36%	2	1
GAGE1	0.013113	0.43883	9.0			96.48%	2	1
PTH2	0.0026248	0.52295	9.0			79.42%	1	1
LINC01118	1.9119e-09	0.0	9.0				1	1
NUDT1	7.4464e-12	1.2883e-09	9.0			61.34%	1	1
HIST1H2AH	0.00049143	6.2951e-05	9.0			44.17%	1	1
SAA2	2.7019e-06	0.028655	9.0			84.09%	2	1
AC005841.1	2.9965e-10	0.0	9.0				1	1
XXbac-BPG32J3.20	8.9666e-05	0.0	9.0				1	1
CTD-2054N24.2	0.0026117	0.0	9.0				1	1
HIST1H2BN	0.00049469	0.13977	9.0			60.78%	1	1
OR5H14	4.4964e-07	0.00017521	9.0			89.93%	2	1
PSG4	5.9115e-29	7.8952e-10	9.0			97.99%	2	1
BEX5	0.0025394	0.016339	9.0			71.1%	1	1
C2CD4B	8.8732e-05	0.49655	9.0			85.2%	2	1
SSMEM1	2.777e-14	6.4251e-13	9.0			55.58%	1	1
VCX2	0.058136	0.10344	9.0			93.45%	2	1
C8orf74	7.0341e-12	1.0104e-11	9.0			73.16%	1	1
SPATA31A7	0.0025685	0.48135	9.0			97.04%	2	1
KRTAP10-6	1.8374e-09	1.5531e-05	9.0			90.43%	2	1
OR4K1	6.9454e-08	2.2117e-06	9.0			69.67%	1	1
ALG1L	1.0994e-08	3.263e-09	9.0			87.03%	2	1
RP11-67H2.1	0.012526	0.0	9.0				1	1
PXT1	2.5199e-06	1.3168e-05	9.0			79.13%	1	1
SLC10A2	9.5802e-17	1.6075e-13	9.0			61.27%	1	1
ANKRD20A4	1.6819e-13	0.3196	9.0			89.79%	2	1
C19orf80	6.8776e-12	2.6111e-06	9.0			89.53%	2	1
MESP1	8.6067e-05	0.00012066	9.0			72.71%	1	1
NUTM2E	1.4976e-05	0.0	9.0			95.77%	2	1
RP11-247C2.2	0.00046915	0.0	9.0				1	1
LMF2	2.3979e-50	0.0	9.0			75.76%	1	1
AC010441.1	1.4806e-05	0.0046129	9.0				1	1
S100A7A	0.002523	0.031599	9.0			97.74%	2	1
OCM	1.0885e-08	5.5737e-06	9.0			46.74%	1	1
OR51A7	2.5439e-06	1.6572e-06	9.0			67.61%	1	1
TXNRD3NB	4.2326e-07	0.0017742	9.0			95.88%	2	1
CYP2D6	1.0793e-25	9.2265e-10	9.0			65.66%	1	1
HIST1H3B	1.4796e-05	0.30728	9.0			32.9%	1	1
TIFAB	1.4279e-05	1.1543e-06	9.0			78.59%	1	1
DPRX	2.4069e-06	1.1413e-06	9.0			96.03%	2	1
KIAA1456	1.6974e-09	0.0	9.0			51.72%	1	1
OR7C2	0.056235	0.042449	9.0			92.96%	2	1
C14orf178	0.00046544	0.0085234	9.0			87.32%	2	1
AC008372.1	0.05572	0.0	9.0				1	1
TMEM207	4.2258e-11	0.00019296	9.0			76.24%	1	1
C9orf139	0.0024581	1.5554e-06	9.0			97.09%	2	1
AC016757.3	0.0024322	0.0	9.0				1	1
AL355490.1	1.4329e-05	0.0	9.0				1	1
HIST1H2BO	0.00045605	3.0728e-05	9.0			63.24%	1	1
AMELY	8.3683e-05	0.0020551	9.0			70.23%	1	1
FTL	1.6617e-09	0.00045865	9.0	0.0	0	16.73%	0	1
POLR2L	0.00045417	0.53288	9.0			27.25%	1	1
KRTAP4-2	0.01209	0.0050247	9.0			87.02%	2	1
OR8H1	8.1158e-05	1.4661e-05	9.0			90.95%	2	1
CD1A	4.1954e-24	5.0116e-17	9.0			97.33%	2	1
hsa-mir-150	0.055262	0.0	9.0				1	1
ACTBL2	5.8166e-16	6.0223e-10	9.0			42.58%	1	1
GNG13	8.0284e-05	0.0048928	9.0			26.17%	1	1
CBWD5	0.00045369	0.53412	9.0			81.12%	2	1
IQCF3	0.00043339	0.12753	9.0			98.44%	2	1
HIST1H2AD	1.3501e-05	3.9968e-05	9.0			43.36%	1	1
NPIPB3	0.0023295	0.50287	9.0			96.01%	2	1
KRTAP6-1	0.0023165	0.00032118	9.0			72.52%	1	1
TBC1D3F	1.3666e-05	0.62038	9.0			93.73%	2	1
TMEM14B	9.7154e-09	6.4751e-07	9.0			74.5%	1	1
HES4	1.3746e-05	0.00014794	9.0			86.38%	2	1
KRTAP13-2	1.3605e-05	0.00084309	9.0			83.36%	2	1
ZNF812	2.2548e-06	5.9997e-07	9.0			94.91%	2	1
AC006435.1	6.1673e-08	5.855e-05	9.0				1	1
C10orf25	3.7114e-07	0.012567	9.0			99.5%	2	1
FAM211B	9.0241e-13	1.9029e-11	9.0				1	1
TP53AIP1	1.3043e-05	9.4675e-07	9.0			99.73%	2	1
DNASE1	6.980099999999999e-21	1.0061e-11	9.0	0.0	0	65.82%	1	1
MPZL3	2.2417e-14	6.5217e-09	9.0			50.44%	1	1
C13orf45	9.3942e-09	0.0098179	9.0				1	1
CXCL2	3.6079e-07	0.0014125	9.0			89.51%	2	1
HRNR	0.0004258	5.0119999999999996e-29	9.0			99.8%	2	1
RP11-527L4.2	0.011627	0.0	9.0				1	1
GAGE2B	0.0022911	0.0	9.0			96.63%	2	1
TRAPPC2L	3.6837e-11	3.5519e-05	9.0			54.52%	1	1
C21orf128	0.0022227	0.029621	9.0				1	1
IFITM5	2.1754e-06	0.0001157	9.0			56.57%	1	1
SPINK6	3.5317e-07	2.4165e-05	9.0			44.95%	1	1
C20orf144	0.0022238	0.0030936	9.0			87.38%	2	1
FAM111A	0.002225	3.2246e-09	9.0			94.85%	2	1
FAM86C1	5.5551e-12	1.4791e-08	9.0			90.92%	2	1
NME3	5.7291e-08	2.374e-06	9.0			76.78%	1	1
DIRC3	3.4129e-07	0.0	9.0			87.98%	2	1
PGPEP1L	8.7056e-09	6.9751e-06	9.0			84.73%	2	1
ZNF701	5.4866e-08	2.3546e-07	9.0			98.13%	2	1
OR4A5	1.2516e-05	0.0	9.0			88.24%	2	1
OR10H3	0.0021689	0.0054546	9.0			91.72%	2	1
BRICD5	1.1472e-17	1.6246e-10	9.0			86.34%	2	1
MS4A6A	8.3775e-13	1.4923e-09	9.0			93.94%	2	1
RP11-514P8.7	0.011149	0.0	9.0				1	1
TPSAB1	1.2733e-13	4.565e-05	9.0			91.77%	2	1
OR2T27	1.2132e-05	0.0001342	9.0			89.45%	2	1
MT2A	1.2279e-05	0.053869	9.0			77.89%	1	1
OR5M10	0.010843	0.0077276	9.0			91.66%	2	1
GPBAR1	1.3633e-09	1.8648e-06	9.0			55.68%	1	1
PRAMEF17	5.3177e-08	0.79093	9.0			96.23%	2	1
PRAMEF26	3.3135e-07	0.0	9.0			95.76%	2	1
C3orf72	7.0177e-05	0.093437	9.0				1	1
MRPL34	6.9136e-05	0.040128	9.0			83.01%	2	1
SPAG11A	6.9645e-05	0.039012	9.0			97.15%	2	1
RPA3	8.5529e-09	7.5634e-05	9.0			23.28%	1	1
SERHL2	2.8325e-15	1.167e-11	9.0			88.59%	2	1
AC009892.10	0.010406	0.0	9.0				1	1
DEFB115	0.0020641	0.033715	9.0			94.41%	2	1
MLANA	1.2584e-09	1.0762e-08	9.0			65.88%	1	1
CT47B1	7.6299e-09	0.35102	9.0			99.49%	2	1
GAGE12J	0.0019883	0.023589	9.0			96.48%	2	1
CPZ	8.8063e-36	4.508e-21	9.0			75.68%	1	1
SMIM22	6.5039e-05	0.0	9.0			85.07%	2	1
AP003068.23	0.002002	0.0	9.0				1	1
AQP7	4.0504e-16	1.8601e-09	9.0			78.76%	1	1
HIST1H4D	0.0019851	0.0022643	9.0			4.15%	0	1
C19orf24	2.8876e-07	0.0	9.0			96.15%	2	1
BGLAP	4.6155e-08	1.7572e-05	9.0			13.78%	0	1
RP1L1	1.8205e-10	0.0	9.0			96.44%	2	1
C19orf83	0.0019397	0.0	9.0				1	1
PATE1	7.3818e-09	7.5908e-08	9.0			90.18%	2	1
DEFB116	0.0019336	0.0016288	9.0			90.34%	2	1
FUT3	6.2991e-05	0.37383	9.0			74.6%	1	1
CRCT1	0.0019397	0.003673	9.0			82.64%	2	1
HIST1H4C	0.00035964	8.8562e-05	9.0			5.26%	0	1
HIST1H4L	0.00034971	0.19123	9.0			5.59%	0	1
PSG8	1.6761e-23	1.9293e-10	9.0			97.34%	2	1
OR11H1	1.0253e-05	0.7696	9.0			87.88%	2	1
OXCT2	2.7337e-07	0.0	9.0			89.14%	2	1
SULT6B1	3.056e-20	3.4792e-11	9.0			62.52%	1	1
OR5F1	5.9115e-05	0.0064738	9.0			91.56%	2	1
ZNF836	1.0252e-05	3.0193e-09	9.0			94.61%	2	1
ANKRD20A2	0.00033379	0.11853	9.0			93.66%	2	1
AHSP	0.0003287	0.0098569	9.0			81.36%	2	1
HMHB1	0.0094526	0.0	9.0			97.66%	2	1
OR56B1	1.0582e-09	1.2699e-08	9.0			68.32%	1	1
S100A2	5.8403e-05	0.00013512	9.0			58%	1	1
FABP9	6.7502e-09	0.00034018	9.0			75.79%	1	1
OR4X2	6.7397e-09	1.1099e-08	9.0			67.03%	1	1
GIMAP4	0.0017434	7.6889e-05	9.0			93.7%	2	1
DSCR8	5.4635e-05	0.0	9.0			86.33%	2	1
DUSP21	0.0003235	0.0035865	9.0			88.73%	2	1
DEFB132	0.0017672	0.0064748	9.0			99.81%	2	1
DEFB134	0.0017412	0.032237	9.0			90.73%	2	1
C9orf92	4.1133e-08	0.0	9.0			54.1%	1	1
AL133481.1	0.0017438	0.083392	9.0				1	1
CCDC144NL	9.0476e-14	8.1431e-06	9.0			96.79%	2	1
RP11-272B17.2	5.5715e-05	0.0	9.0				1	1
S100A5	5.5111e-05	4.812e-05	9.0			55.72%	1	1
OR4C15	6.5425e-09	3.3941e-11	9.0			87.07%	2	1
MYL5	8.4023e-14	4.4299e-08	9.0			77.92%	1	1
CH17-132F21.1	0.0017229	0.0	9.0				1	1
APRT	5.4539e-13	4.7182e-10	9.0			39.66%	1	1
RP11-351M8.1	8.9472e-06	0.0	9.0				1	1
TNFRSF13B	2.0908e-15	6.7218e-13	9.0			85.28%	2	1
OR4M2	3.9447e-08	0.0	9.0			76.23%	1	1
HIST1H3E	1.4382e-06	0.00081343	9.0			49.29%	1	1
HIST3H2BB	5.1581e-05	0.022826	9.0			29.38%	1	1
OR5H15	8.68e-06	1.778e-06	9.0			89.98%	2	1
OR6C4	5.633e-09	1.1024e-07	9.0			73.47%	1	1
ZNF765	8.6566e-06	9.0465e-10	9.0			94.56%	2	1
OR14J1	0.0016678	8.0241e-08	9.0			91.32%	2	1
DEFB106A	0.0085821	0.40931	9.0			90.45%	2	1
GNG10	5.1789e-05	0.00031015	9.0			46.79%	1	1
AL645922.1	0.0016012	0.0	9.0				1	1
HIST1H4K	0.0015737	0.42912	9.0			5.81%	0	1
SERPINB12	2.7720000000000004e-25	7.7558e-17	9.0			77.2%	1	1
FLG	0.00028793	0.0	9.0	3.0	0	99.71%	0	1
LEUTX	0.001599	0.0	9.0			98.57%	2	1
OR52M1	5.5596e-09	4.6916e-06	9.0			74.16%	1	1
CST1	3.3855e-08	2.867e-08	9.0			91.95%	2	1
DEFB108B	0.001604	0.023549	9.0			92.65%	2	1
